1.682855987548828125e+01,2.785163879394531250e+01,3.475239944458007812e+01,3.172126770019531250e+01,1.369355773925781250e+02,3.124881935119628906e+01,3.861464691162109375e+01,1.406555480957031250e+02,6.472152709960937500e+01,3.997058105468750000e+01,1.479632263183593750e+02,4.945565795898437500e+01,3.614275741577148438e+01,1.504917297363281250e+02,3.038747024536132812e+01,0.000000000000000000e+00
2.832721710205078125e+01,2.868307685852050781e+01,3.419040298461914062e+01,2.946488380432128906e+01,1.397873077392578125e+02,2.935354423522949219e+01,3.658136367797851562e+01,1.432450866699218750e+02,7.421300506591796875e+01,4.995133209228515625e+01,1.369043731689453125e+02,7.247796630859375000e+01,5.147005462646484375e+01,1.379153900146484375e+02,4.792811965942382812e+01,0.000000000000000000e+00
3.081941223144531250e+01,3.229183959960937500e+01,3.803833389282226562e+01,2.655826187133789062e+01,1.424188079833984375e+02,3.533159255981445312e+01,3.231742858886718750e+01,1.467451171875000000e+02,7.290353393554687500e+01,4.120246124267578125e+01,1.441418151855468750e+02,6.740657806396484375e+01,4.779717636108398438e+01,1.390298156738281250e+02,4.846228027343750000e+01,0.000000000000000000e+00
2.182637023925781250e+01,3.275976181030273438e+01,4.415529632568359375e+01,3.240836334228515625e+01,1.339481353759765625e+02,1.076657676696777344e+01,2.926663208007812500e+01,1.463302459716796875e+02,1.408115196228027344e+01,2.428190040588378906e+01,1.602469635009765625e+02,1.385190963745117188e+01,2.694402313232421875e+01,1.567910766601562500e+02,1.490875911712646484e+01,0.000000000000000000e+00
1.597479724884033203e+01,1.092759990692138672e+01,2.137759971618652344e+01,6.487429809570312500e+01,1.074688796997070312e+02,3.978205490112304688e+01,7.263629913330078125e+01,1.096987533569335938e+02,5.436479187011718750e+01,7.360247039794921875e+01,1.123492279052734375e+02,5.216209793090820312e+01,7.335855102539062500e+01,1.070026245117187500e+02,5.205635833740234375e+01,0.000000000000000000e+00
2.737130546569824219e+01,1.998286819458007812e+01,4.256972885131835938e+01,2.774615478515625000e+01,1.628032226562500000e+02,6.326932430267333984e+00,2.137900543212890625e+01,1.407963562011718750e+02,1.718712615966796875e+01,2.625037384033203125e+01,1.299202117919921875e+02,2.599942970275878906e+01,3.903644180297851562e+01,1.178574676513671875e+02,1.884378623962402344e+01,0.000000000000000000e+00
1.566653919219970703e+01,2.792765617370605469e+01,3.721916961669921875e+01,3.454668807983398438e+01,1.345433959960937500e+02,3.471272277832031250e+01,4.148496627807617188e+01,1.379648132324218750e+02,7.368679046630859375e+01,4.165469360351562500e+01,1.468540039062500000e+02,5.511811065673828125e+01,4.143519592285156250e+01,1.470992431640625000e+02,3.691528320312500000e+01,0.000000000000000000e+00
2.002447128295898438e+01,2.887107086181640625e+01,3.626993560791015625e+01,3.083287429809570312e+01,1.347311096191406250e+02,1.200791549682617188e+01,2.843628501892089844e+01,1.454109649658203125e+02,1.423579788208007812e+01,2.366139411926269531e+01,1.591412353515625000e+02,1.360901546478271484e+01,2.784032249450683594e+01,1.504882354736328125e+02,1.841661453247070312e+01,0.000000000000000000e+00
3.348099136352539062e+01,5.028664779663085938e+01,1.507231044769287109e+01,2.798072242736816406e+01,1.344889526367187500e+02,1.414645385742187500e+01,2.340856170654296875e+01,1.469601745605468750e+02,1.422466659545898438e+01,1.817348480224609375e+01,1.606591644287109375e+02,1.265311813354492188e+01,2.622310256958007812e+01,1.553658447265625000e+02,1.518963909149169922e+01,0.000000000000000000e+00
2.638624191284179688e+01,4.175240325927734375e+01,1.711218070983886719e+01,2.749871253967285156e+01,1.299585266113281250e+02,1.916306495666503906e+01,2.236981201171875000e+01,1.443640136718750000e+02,1.758646965026855469e+01,1.940789604187011719e+01,1.548127441406250000e+02,1.594849872589111328e+01,2.864181327819824219e+01,1.482163238525390625e+02,2.012298011779785156e+01,0.000000000000000000e+00
2.701482009887695312e+01,3.605065917968750000e+01,1.661658477783203125e+01,2.903130531311035156e+01,1.312757568359375000e+02,1.988053131103515625e+01,2.750006675720214844e+01,1.423085327148437500e+02,2.123369407653808594e+01,3.136541366577148438e+01,1.489535217285156250e+02,1.920671844482421875e+01,4.084717178344726562e+01,1.449794769287109375e+02,2.126485061645507812e+01,0.000000000000000000e+00
2.586115646362304688e+01,2.280628967285156250e+01,9.104140281677246094e+00,3.583186340332031250e+01,1.296466522216796875e+02,2.916606521606445312e+01,4.039218521118164062e+01,1.324475097656250000e+02,3.987986373901367188e+01,4.981060791015625000e+01,1.327968444824218750e+02,4.371593093872070312e+01,5.721489334106445312e+01,1.278491134643554688e+02,4.298904418945312500e+01,0.000000000000000000e+00
3.521199417114257812e+01,4.443764114379882812e+01,2.306414031982421875e+01,2.726971435546875000e+01,1.395196685791015625e+02,1.119425868988037109e+01,2.362069892883300781e+01,1.489691314697265625e+02,1.300101566314697266e+01,2.201926803588867188e+01,1.587288818359375000e+02,1.346797370910644531e+01,2.680289840698242188e+01,1.597979278564453125e+02,1.192934799194335938e+01,0.000000000000000000e+00
2.315583610534667969e+01,1.021036911010742188e+01,1.034800052642822266e+01,7.234123229980468750e+01,9.362215423583984375e+01,3.703137207031250000e+01,8.787884521484375000e+01,9.441376495361328125e+01,4.952288055419921875e+01,9.563764190673828125e+01,9.567701721191406250e+01,5.303839492797851562e+01,9.348894500732421875e+01,9.312213134765625000e+01,5.774722671508789062e+01,0.000000000000000000e+00
4.197342300415039062e+01,5.031337356567382812e+01,2.702372932434082031e+01,3.201937866210937500e+01,1.330869293212890625e+02,1.451785182952880859e+01,3.299425506591796875e+01,1.407359619140625000e+02,2.548765182495117188e+01,3.435451126098632812e+01,1.481855468750000000e+02,2.975297546386718750e+01,3.133498001098632812e+01,1.539850921630859375e+02,2.388772010803222656e+01,0.000000000000000000e+00
2.396429634094238281e+01,2.210729789733886719e+01,4.493125534057617188e+01,2.966848945617675781e+01,1.378181762695312500e+02,2.046778106689453125e+01,3.029079627990722656e+01,1.443724365234375000e+02,3.011306953430175781e+01,4.124845123291015625e+01,1.446865234375000000e+02,3.503918075561523438e+01,3.784127426147460938e+01,1.499192504882812500e+02,2.590424728393554688e+01,0.000000000000000000e+00
3.187260818481445312e+01,3.154063606262207031e+01,4.174685668945312500e+01,2.333786582946777344e+01,1.433498840332031250e+02,3.265423583984375000e+01,2.227008247375488281e+01,1.496466674804687500e+02,4.306163024902343750e+01,4.045444488525390625e+01,1.390291595458984375e+02,5.045296859741210938e+01,5.004905700683593750e+01,1.323240814208984375e+02,5.303468704223632812e+01,0.000000000000000000e+00
3.011135482788085938e+01,3.856943511962890625e+01,4.560812377929687500e+01,2.368695831298828125e+01,1.449618988037109375e+02,1.108084487915039062e+01,2.268709373474121094e+01,1.507657165527343750e+02,1.878587341308593750e+01,3.063321304321289062e+01,1.502024078369140625e+02,2.348659515380859375e+01,3.341438293457031250e+01,1.487958679199218750e+02,2.218361663818359375e+01,0.000000000000000000e+00
3.147546386718750000e+01,3.209975814819335938e+01,5.317178726196289062e+01,2.250953674316406250e+01,1.446314849853515625e+02,2.925456428527832031e+01,2.598150062561035156e+01,1.459159240722656250e+02,5.034667968750000000e+01,4.357024765014648438e+01,1.366320495605468750e+02,5.585484695434570312e+01,5.073099517822265625e+01,1.336432952880859375e+02,5.253496932983398438e+01,0.000000000000000000e+00
3.077536392211914062e+01,4.868608856201171875e+01,1.446499252319335938e+01,2.911625480651855469e+01,1.395453643798828125e+02,1.388529586791992188e+01,2.673645782470703125e+01,1.488701324462890625e+02,1.648780250549316406e+01,4.094788742065429688e+01,1.417587127685546875e+02,3.074487113952636719e+01,3.696753311157226562e+01,1.512801208496093750e+02,2.638107109069824219e+01,0.000000000000000000e+00
2.352405929565429688e+01,1.940156936645507812e+01,8.064401626586914062e+00,3.738430404663085938e+01,1.125676269531250000e+02,2.925465393066406250e+01,4.965948867797851562e+01,1.191849212646484375e+02,3.625410461425781250e+01,6.489018249511718750e+01,1.164410781860351562e+02,4.481113052368164062e+01,7.320353698730468750e+01,1.092030181884765625e+02,4.889221572875976562e+01,0.000000000000000000e+00
3.305623626708984375e+01,4.373831939697265625e+01,7.115096569061279297e+00,2.504154205322265625e+01,1.380560760498046875e+02,1.621991539001464844e+01,2.483692169189453125e+01,1.475191345214843750e+02,1.452844238281250000e+01,3.982339859008789062e+01,1.416426696777343750e+02,2.305618667602539062e+01,4.284038162231445312e+01,1.443917999267578125e+02,2.321842193603515625e+01,0.000000000000000000e+00
2.568371582031250000e+01,3.093111419677734375e+01,5.034068679809570312e+01,4.142971038818359375e+01,1.257240524291992188e+02,6.354483795166015625e+01,5.100761413574218750e+01,1.238483505249023438e+02,1.256042556762695312e+02,7.995611572265625000e+01,1.044167480468750000e+02,1.082255401611328125e+02,1.028174285888671875e+02,8.439938354492187500e+01,8.924855041503906250e+01,0.000000000000000000e+00
3.113927268981933594e+01,2.385972976684570312e+01,4.273611068725585938e+01,2.794585227966308594e+01,1.388538818359375000e+02,2.958541297912597656e+01,3.073462486267089844e+01,1.440556030273437500e+02,3.882422637939453125e+01,4.706774139404296875e+01,1.368676605224609375e+02,5.058835983276367188e+01,4.891832351684570312e+01,1.387713623046875000e+02,4.347090530395507812e+01,0.000000000000000000e+00
3.278671264648437500e+01,4.534014892578125000e+01,1.780131721496582031e+01,2.966531181335449219e+01,1.390118255615234375e+02,1.191426944732666016e+01,2.766655158996582031e+01,1.473915710449218750e+02,1.595692157745361328e+01,3.940409088134765625e+01,1.423621673583984375e+02,3.167006683349609375e+01,4.003771972656250000e+01,1.467611694335937500e+02,3.160103797912597656e+01,0.000000000000000000e+00
3.849912261962890625e+01,4.943694686889648438e+01,2.226828956604003906e+01,3.003973960876464844e+01,1.324719085693359375e+02,1.475228214263916016e+01,2.647915077209472656e+01,1.449759979248046875e+02,2.112877655029296875e+01,2.507769012451171875e+01,1.557831726074218750e+02,2.211293411254882812e+01,3.307460403442382812e+01,1.524833679199218750e+02,2.163620185852050781e+01,0.000000000000000000e+00
2.945651435852050781e+01,2.972072982788085938e+01,3.363376235961914062e+01,3.299224472045898438e+01,1.370684509277343750e+02,2.748793792724609375e+01,3.413785552978515625e+01,1.452436828613281250e+02,4.623192977905273438e+01,3.536650848388671875e+01,1.516325225830078125e+02,4.475445938110351562e+01,3.778266906738281250e+01,1.499259796142578125e+02,3.676768875122070312e+01,0.000000000000000000e+00
3.611623764038085938e+01,5.131448745727539062e+01,2.087862205505371094e+01,2.859674644470214844e+01,1.337901000976562500e+02,1.335311603546142578e+01,2.429105949401855469e+01,1.471771392822265625e+02,1.641494941711425781e+01,2.355874252319335938e+01,1.578622741699218750e+02,1.812642288208007812e+01,3.160882186889648438e+01,1.549776306152343750e+02,1.866951942443847656e+01,0.000000000000000000e+00
2.611760139465332031e+01,3.270292663574218750e+01,4.007812500000000000e+00,4.007135391235351562e+01,1.222988815307617188e+02,2.658744430541992188e+01,4.338173675537109375e+01,1.266654510498046875e+02,3.925481796264648438e+01,4.895817184448242188e+01,1.310701751708984375e+02,4.194092941284179688e+01,6.529700469970703125e+01,1.210291061401367188e+02,4.533667373657226562e+01,0.000000000000000000e+00
2.312814140319824219e+01,2.304331779479980469e+01,2.805191040039062500e+01,4.207374572753906250e+01,1.370503845214843750e+02,2.783779907226562500e+01,3.254398727416992188e+01,1.464254913330078125e+02,2.423860931396484375e+01,1.955680465698242188e+01,1.495950469970703125e+02,1.937409019470214844e+01,1.829907608032226562e+01,1.522228393554687500e+02,1.086661911010742188e+01,0.000000000000000000e+00
2.779274699999999854e+01,2.734686500000000109e+01,1.835887999999999920e+01,1.345986699999999914e+01,1.267557299999999998e+01,1.482735800000000026e+01,2.185145400000000038e+01,9.437176499999999635e+01,3.597255599999999731e+01,1.928331800000000129e+01,1.041856290000000058e+02,3.178036000000000172e+01,2.607317700000000116e+01,8.111655700000000024e+01,3.329272699999999929e+01,1.000000000000000000e+00
3.532027300000000025e+01,2.638161300000000153e+01,2.019198400000000149e+01,1.466802000000000028e+01,7.185043000000000291e+00,4.248832000000000164e+00,2.512689299999999903e+01,1.210845479999999981e+02,2.662064600000000070e+01,2.407877200000000073e+01,1.177751559999999955e+02,3.069863099999999889e+01,3.054107799999999884e+01,8.943263399999999308e+01,3.790379599999999982e+01,1.000000000000000000e+00
2.604819499999999977e+01,1.940258700000000047e+01,2.643664199999999909e+01,6.365823999999999927e+00,9.542588000000000292e+00,3.241575000000000095e+00,2.808645599999999831e+01,1.135352270000000061e+02,2.646868200000000115e+01,2.028847400000000079e+01,1.162161920000000066e+02,2.467019700000000171e+01,2.692240500000000125e+01,9.579058000000000561e+01,2.052764600000000073e+01,1.000000000000000000e+00
2.722139500000000112e+01,1.541450000000000031e+01,2.593975000000000009e+01,6.623381000000000185e+00,7.608257000000000048e+00,2.696879000000000026e+00,2.805259900000000073e+01,1.087639970000000034e+02,2.735113700000000136e+01,2.155197000000000074e+01,1.087809790000000021e+02,2.611440999999999946e+01,2.592924199999999857e+01,9.132441300000000695e+01,2.110392300000000176e+01,1.000000000000000000e+00
3.201417200000000207e+01,1.099183099999999946e+01,2.841546100000000052e+01,5.728635999999999839e+00,6.481493000000000393e+00,8.894790000000000196e-01,2.301031599999999955e+01,9.087463800000000447e+01,3.432175500000000312e+01,1.282957399999999915e+01,9.285704200000000696e+01,3.521920899999999932e+01,1.139593600000000073e+01,6.840804500000000132e+01,4.162920400000000143e+01,1.000000000000000000e+00
3.539117699999999900e+01,1.859205800000000153e+01,3.300741000000000014e+01,4.140825999999999674e+00,6.493375000000000341e+00,1.912260999999999989e+00,2.582441100000000134e+01,1.005506189999999975e+02,2.961676599999999837e+01,1.995685200000000137e+01,9.945177599999999529e+01,3.170236999999999838e+01,2.427345800000000153e+01,8.264899400000000185e+01,2.528238199999999836e+01,1.000000000000000000e+00
3.366754300000000200e+01,3.291806400000000110e+01,1.946871099999999899e+01,7.488233000000000139e+00,2.724066000000000098e+00,7.948470999999999620e+00,2.850669699999999906e+01,4.949749400000000321e+01,1.347738299999999967e+01,5.520667999999999864e+01,7.058095799999999542e+01,2.393809900000000113e+01,5.458563500000000346e+01,7.279065799999999342e+01,2.731020499999999984e+01,1.000000000000000000e+00
3.429705700000000235e+01,3.136897000000000091e+01,1.261762399999999928e+01,1.227820400000000056e+01,1.644287000000000054e+00,8.980052999999999841e+00,3.046905599999999836e+01,2.647814699999999988e+01,7.106023999999999674e+00,5.259837399999999974e+01,7.089287799999999606e+01,2.578677199999999914e+01,4.242893399999999815e+01,6.580812899999999388e+01,3.457170399999999688e+01,1.000000000000000000e+00
3.728394200000000325e+01,2.650389900000000054e+01,3.890166200000000174e+01,1.247158800000000056e+01,1.771187999999999985e+00,4.433059000000000083e+00,3.865475399999999695e+01,1.095714090000000027e+02,2.359507800000000088e+01,3.573803000000000196e+01,1.058807850000000030e+02,3.116712599999999966e+01,2.561419100000000171e+01,1.070247080000000039e+02,2.966354199999999963e+01,1.000000000000000000e+00
3.730974799999999902e+01,2.016384100000000146e+01,2.969265199999999894e+01,7.735964000000000063e+00,3.484735000000000138e+00,2.936218000000000217e+00,3.340201900000000279e+01,1.027526239999999973e+02,2.537900600000000040e+01,2.713998399999999833e+01,1.003691560000000038e+02,2.601373800000000003e+01,2.538779399999999953e+01,9.507793900000000065e+01,1.962460899999999953e+01,1.000000000000000000e+00
2.581737327575683594e+01,3.611622238159179688e+01,2.380104255676269531e+01,1.310508060455322266e+01,2.427547454833984375e+00,4.898184776306152344e+00,4.537913894653320312e+01,1.204522323608398438e+02,2.137663459777832031e+01,5.291955184936523438e+01,1.257370223999023438e+02,4.352397537231445312e+01,4.907534408569335938e+01,1.285687561035156250e+02,4.195814895629882812e+01,1.000000000000000000e+00
2.913698196411132812e+01,3.641418838500976562e+01,3.685195159912109375e+01,1.298728466033935547e+01,3.612162828445434570e+00,5.200986862182617188e+00,4.994378662109375000e+01,1.165710067749023438e+02,2.311007118225097656e+01,7.047866058349609375e+01,1.079570693969726562e+02,5.182678985595703125e+01,6.335067749023437500e+01,1.128090209960937500e+02,3.837014389038085938e+01,1.000000000000000000e+00
2.640022659301757812e+01,3.597547912597656250e+01,4.112501144409179688e+01,1.602978706359863281e+01,1.351964950561523438e+00,3.469875335693359375e+00,4.444484329223632812e+01,1.205673065185546875e+02,1.838002777099609375e+01,5.618173599243164062e+01,1.230551528930664062e+02,3.597879028320312500e+01,4.965375137329101562e+01,1.341540832519531250e+02,3.575083923339843750e+01,1.000000000000000000e+00
2.992317962646484375e+01,2.033556556701660156e+01,1.943678665161132812e+01,1.559483051300048828e+01,2.652990341186523438e+00,3.530094146728515625e+00,8.073521423339843750e+01,8.956513214111328125e+01,3.971465682983398438e+01,9.763224792480468750e+01,9.018635559082031250e+01,5.634844589233398438e+01,1.022523269653320312e+02,8.525628662109375000e+01,6.319961547851562500e+01,1.000000000000000000e+00
3.091074943542480469e+01,4.172437667846679688e+01,3.491617202758789062e+01,1.212842273712158203e+01,4.665632724761962891e+00,3.505600214004516602e+00,5.469960021972656250e+01,1.077570571899414062e+02,1.343797397613525391e+01,6.146867370605468750e+01,1.128985977172851562e+02,2.099851608276367188e+01,3.478856277465820312e+01,1.406146697998046875e+02,1.889403152465820312e+01,1.000000000000000000e+00
2.860640716552734375e+01,3.676326751708984375e+01,4.115528106689453125e+01,1.368396472930908203e+01,2.959229469299316406e+00,3.781888723373413086e+00,6.934355163574218750e+01,9.749430847167968750e+01,2.466382598876953125e+01,9.982900238037109375e+01,8.139070129394531250e+01,5.409477996826171875e+01,1.050461349487304688e+02,7.870497131347656250e+01,6.473844909667968750e+01,1.000000000000000000e+00
2.882559776306152344e+01,3.968126678466796875e+01,2.215069389343261719e+01,1.398233795166015625e+01,1.636052608489990234e+00,5.487125396728515625e+00,4.084844970703125000e+01,1.283707580566406250e+02,2.833662796020507812e+01,5.140188980102539062e+01,1.287336883544921875e+02,6.045684051513671875e+01,4.223544692993164062e+01,1.393228912353515625e+02,4.326177597045898438e+01,1.000000000000000000e+00
3.019013786315917969e+01,4.382594680786132812e+01,2.229194068908691406e+01,1.331444740295410156e+01,3.620213270187377930e+00,3.869884490966796875e+00,8.047965240478515625e+01,8.479844665527343750e+01,1.887292480468750000e+01,8.597805786132812500e+01,9.221676635742187500e+01,5.073746871948242188e+01,7.775074768066406250e+01,9.589516448974609375e+01,3.817963790893554688e+01,1.000000000000000000e+00
3.512459564208984375e+01,4.373332214355468750e+01,2.229608917236328125e+01,1.586663818359375000e+01,1.456375241279602051e+00,4.391151428222656250e+00,7.137927246093750000e+01,9.655736541748046875e+01,1.671941947937011719e+01,7.941669464111328125e+01,9.897955322265625000e+01,6.762625122070312500e+01,6.898548126220703125e+01,1.076687469482421875e+02,4.363629913330078125e+01,1.000000000000000000e+00
1.990945053100585938e+01,8.068631172180175781e+00,3.946144104003906250e+01,1.192547321319580078e+01,4.670901775360107422e+00,3.774360895156860352e+00,7.758145141601562500e+01,8.735464477539062500e+01,4.735059738159179688e+01,9.571956634521484375e+01,8.807371520996093750e+01,5.772105026245117188e+01,9.709379577636718750e+01,7.952925109863281250e+01,6.445640563964843750e+01,1.000000000000000000e+00
3.108010292053222656e+01,2.343913841247558594e+01,4.602375030517578125e+01,9.891414642333984375e+00,1.896253705024719238e+00,3.030683040618896484e+00,1.432308292388916016e+01,1.487825469970703125e+02,1.140119361877441406e+01,4.244277954101562500e+01,1.198135070800781250e+02,2.538831329345703125e+01,5.581752014160156250e+01,1.053476715087890625e+02,2.199285507202148438e+01,1.000000000000000000e+00
1.719361877441406250e+01,9.872481346130371094e+00,5.242362213134765625e+01,1.510326957702636719e+01,2.586635589599609375e+00,3.482102632522583008e+00,7.967661285400390625e+01,9.386846923828125000e+01,5.222171401977539062e+01,9.886374664306640625e+01,8.894969177246093750e+01,6.088618850708007812e+01,1.057001953125000000e+02,8.336340332031250000e+01,6.619380950927734375e+01,1.000000000000000000e+00
3.225999069213867188e+01,4.144368362426757812e+01,2.445649719238281250e+01,1.440793418884277344e+01,3.176258087158203125e+00,3.857282161712646484e+00,5.628228759765625000e+01,1.099988327026367188e+02,1.358520221710205078e+01,6.426641082763671875e+01,1.133830032348632812e+02,4.235243225097656250e+01,4.533988571166992188e+01,1.311359710693359375e+02,3.052759361267089844e+01,1.000000000000000000e+00
3.188142013549804688e+01,3.639710235595703125e+01,2.279869842529296875e+01,1.550611972808837891e+01,1.883894443511962891e+00,3.521023511886596680e+00,3.875969314575195312e+01,1.288567504882812500e+02,1.666581344604492188e+01,4.839317703247070312e+01,1.308910369873046875e+02,3.276499176025390625e+01,3.269040679931640625e+01,1.495161590576171875e+02,2.810540199279785156e+01,1.000000000000000000e+00
2.719926261901855469e+01,2.850638198852539062e+01,2.518922424316406250e+01,1.499481964111328125e+01,3.749748229980468750e+00,5.031471252441406250e+00,5.463100051879882812e+01,1.086134033203125000e+02,1.849240875244140625e+01,7.708334350585937500e+01,1.001157531738281250e+02,4.582720947265625000e+01,6.826322937011718750e+01,1.103134155273437500e+02,3.866749954223632812e+01,1.000000000000000000e+00
2.650757408142089844e+01,2.749515151977539062e+01,2.578016090393066406e+01,1.586525058746337891e+01,2.427701711654663086e+00,4.927516460418701172e+00,5.626739501953125000e+01,1.066883773803710938e+02,1.754105186462402344e+01,7.917893218994140625e+01,9.840808868408203125e+01,4.715176391601562500e+01,7.312726593017578125e+01,1.055791625976562500e+02,4.403815460205078125e+01,1.000000000000000000e+00
3.161404228210449219e+01,4.039366149902343750e+01,2.438848686218261719e+01,1.487820911407470703e+01,3.581509113311767578e+00,4.678647994995117188e+00,5.439831161499023438e+01,1.125115737915039062e+02,1.873188209533691406e+01,6.655020141601562500e+01,1.109857635498046875e+02,5.386674118041992188e+01,4.691469955444335938e+01,1.287403717041015625e+02,3.595130538940429688e+01,1.000000000000000000e+00
3.148209190368652344e+01,3.743578720092773438e+01,4.075707626342773438e+01,1.376412868499755859e+01,2.919752359390258789e+00,4.946087837219238281e+00,7.993351745605468750e+01,8.556170654296875000e+01,2.050746154785156250e+01,9.949677276611328125e+01,7.879624938964843750e+01,6.510202026367187500e+01,9.858866119384765625e+01,7.746903991699218750e+01,4.158656692504882812e+01,1.000000000000000000e+00
3.073658180236816406e+01,3.633118438720703125e+01,3.185431861877441406e+01,1.204153442382812500e+01,2.741413831710815430e+00,3.714099168777465820e+00,4.669113540649414062e+01,1.196558609008789062e+02,1.977443695068359375e+01,5.427267074584960938e+01,1.239971847534179688e+02,3.425920104980468750e+01,4.766908645629882812e+01,1.281328887939453125e+02,2.825807571411132812e+01,1.000000000000000000e+00
2.904936599731445312e+01,3.552773666381835938e+01,2.975673675537109375e+01,1.273828220367431641e+01,2.638041496276855469e+00,4.382006168365478516e+00,4.870134353637695312e+01,1.182999954223632812e+02,2.076009368896484375e+01,5.661340713500976562e+01,1.226508178710937500e+02,4.036931228637695312e+01,4.271681213378906250e+01,1.338703308105468750e+02,2.879254341125488281e+01,1.000000000000000000e+00
2.991936111450195312e+01,2.115294456481933594e+01,1.152525520324707031e+01,1.357806396484375000e+01,4.180409431457519531e+00,4.672950744628906250e+00,4.710372924804687500e+01,1.168647842407226562e+02,1.465879535675048828e+01,6.428586578369140625e+01,1.122325210571289062e+02,1.526388549804687500e+01,4.000257110595703125e+01,1.400210571289062500e+02,1.161740303039550781e+01,1.000000000000000000e+00
3.036431121826171875e+01,3.913067245483398438e+01,1.995639419555664062e+01,1.281698513031005859e+01,7.774963378906250000e-01,3.992867708206176758e+00,5.365481948852539062e+01,1.100055923461914062e+02,1.323014068603515625e+01,5.873844528198242188e+01,1.174578552246093750e+02,1.719876289367675781e+01,4.758926773071289062e+01,1.295897521972656250e+02,1.764109802246093750e+01,1.000000000000000000e+00
